All_GPU,32,0.043768,0.037488,0.061298
All_GPU,48,0.042104,0.038254,0.046512
All_GPU,64,0.060770,0.058297,0.062039
All_GPU,128,0.082816,0.080862,0.083693
All_GPU,238,0.097630,0.095635,0.098734
All_GPU,512,0.083100,0.081152,0.084041
All_GPU,1024,0.082575,0.081207,0.084057
All_GPU_delta_reduction,32,0.046346,0.044359,0.048044
All_GPU_delta_reduction,48,0.040084,0.038736,0.041595
All_GPU_delta_reduction,64,0.047982,0.045748,0.048737
All_GPU_delta_reduction,128,0.083639,0.081644,0.084923
All_GPU_delta_reduction,238,0.097305,0.095963,0.098662
All_GPU_delta_reduction,512,0.084214,0.082209,0.085164
All_GPU_delta_reduction,1024,0.082787,0.081388,0.084727
All_GPU,32,0.042817,0.037658,0.047239
All_GPU,48,0.042159,0.038136,0.046669
All_GPU,64,0.060606,0.058910,0.062040
All_GPU,128,0.082746,0.080827,0.083661
All_GPU,238,0.097035,0.095584,0.098481
All_GPU,512,0.082538,0.081150,0.084049
All_GPU,1024,0.083181,0.081177,0.084471
All_GPU_delta_reduction,32,0.046425,0.044432,0.047750
All_GPU_delta_reduction,48,0.040536,0.038624,0.041379
All_GPU_delta_reduction,64,0.050220,0.045626,0.053012
All_GPU_delta_reduction,128,0.083513,0.081602,0.084460
All_GPU_delta_reduction,238,0.097289,0.095928,0.098728
All_GPU_delta_reduction,512,0.084216,0.082191,0.086344
All_GPU_delta_reduction,1024,0.083346,0.081439,0.084182
Naive with 2 coords,32,0.094391,0.090233,0.111715,56.347084,37.209988,0.827456
Naive with 2 coords,48,0.096839,0.090059,0.155003,55.890775,35.243988,5.698776
Naive with 2 coords,64,0.090405,0.089804,0.092468,55.027652,35.266709,0.105572
Naive with 2 coords,128,0.090573,0.089748,0.094903,55.254173,35.201478,0.110936
Naive with 2 coords,238,0.090533,0.089728,0.093764,55.023050,35.397148,0.107765
Naive with 2 coords,512,0.090352,0.089582,0.094001,54.668975,35.573292,0.104070
Naive with 2 coords,1024,0.097546,0.090512,0.156858,55.699849,36.149216,5.691791
Transpose with 2 coords,32,0.076188,0.073181,0.101124
Transpose with 2 coords,48,0.075099,0.074609,0.078406
Transpose with 2 coords,64,0.083111,0.082745,0.084750
Transpose with 2 coords,128,0.083990,0.083688,0.085429
Transpose with 2 coords,238,0.079086,0.078566,0.080799
Transpose with 2 coords,512,0.077751,0.077058,0.079523
Transpose with 2 coords,1024,0.075797,0.075234,0.078256
Shmem with 2 coords,32,0.081518,0.078711,0.104939
Shmem with 2 coords,48,0.076437,0.076053,0.078083
Shmem with 2 coords,64,0.076279,0.075848,0.078066
Shmem with 2 coords,128,0.079834,0.079266,0.081673
Shmem with 2 coords,238,0.081870,0.081460,0.083075
Shmem with 2 coords,512,0.082552,0.082305,0.083508
Shmem with 2 coords,1024,0.079719,0.078774,0.080777
ALL-GPU,32,0.013115,0.009835,0.042316,0.000095,13.096571,0.008416
ALL-GPU,48,0.007966,0.007761,0.009647,0.000095,7.948518,0.008512
ALL-GPU,64,0.007760,0.007541,0.009597,0.000095,7.742214,0.008607
ALL-GPU,128,0.011048,0.010423,0.012265,0.000000,11.029577,0.008440
ALL-GPU,238,0.013349,0.013133,0.014292,0.000000,13.330460,0.008702
ALL-GPU,512,0.014245,0.013995,0.015178,0.000000,14.227009,0.008559
ALL-GPU,1024,0.010585,0.010082,0.012700,0.000000,10.566425,0.008678
ALL-GPU-Delta,32,0.015853,0.012573,0.045199,0.000000,15.834403,0.008678
ALL-GPU-Delta,48,0.010099,0.010056,0.010348,0.000000,10.080719,0.008678
ALL-GPU-Delta,64,0.008470,0.008423,0.008730,0.000000,8.452439,0.008631
ALL-GPU-Delta,128,0.009738,0.009555,0.009979,0.000000,9.719849,0.008941
ALL-GPU-Delta,238,0.013282,0.012904,0.013602,0.000000,13.264227,0.008583
ALL-GPU-Delta,512,0.011408,0.011059,0.012090,0.000000,11.390066,0.008655
ALL-GPU-Delta,1024,0.012313,0.011680,0.013174,0.000000,12.294698,0.008368
Naive with 2 coords,32,0.093218,0.090153,0.117577,55.639815,35.201526,2.370858
Naive with 2 coords,48,0.090769,0.090187,0.093782,55.397320,35.257196,0.108433
Naive with 2 coords,64,0.097221,0.089986,0.158788,56.102014,35.372615,5.740643
Naive with 2 coords,128,0.090918,0.089750,0.098258,55.599070,35.206485,0.106859
Naive with 2 coords,238,0.091018,0.089763,0.096930,55.431104,35.474586,0.106454
Naive with 2 coords,512,0.091026,0.090068,0.096661,55.329013,35.581875,0.109577
Naive with 2 coords,1024,0.096944,0.090534,0.151113,55.059004,36.146426,5.733705
Transpose with 2 coords,32,0.073781,0.073217,0.077997
Transpose with 2 coords,48,0.074911,0.074407,0.077903
Transpose with 2 coords,64,0.080363,0.079777,0.081337
Transpose with 2 coords,128,0.085688,0.085400,0.086609
Transpose with 2 coords,238,0.078398,0.077931,0.080273
Transpose with 2 coords,512,0.079592,0.079114,0.080757
Transpose with 2 coords,1024,0.077038,0.076434,0.079255
Shmem with 2 coords,32,0.077876,0.077579,0.079094
Shmem with 2 coords,48,0.076397,0.075997,0.078018
Shmem with 2 coords,64,0.076385,0.075899,0.078105
Shmem with 2 coords,128,0.079688,0.078929,0.080992
Shmem with 2 coords,238,0.082226,0.081912,0.083365
Shmem with 2 coords,512,0.083247,0.082896,0.084108
Shmem with 2 coords,1024,0.079717,0.079214,0.080805
ALL-GPU,32,0.009956,0.009836,0.010669,0.000000,9.937572,0.008512
ALL-GPU,48,0.007969,0.007768,0.009643,0.000000,7.951260,0.008392
ALL-GPU,64,0.007760,0.007531,0.009617,0.000000,7.741451,0.008869
ALL-GPU,128,0.011007,0.010329,0.012270,0.000000,10.989308,0.008535
ALL-GPU,238,0.013356,0.013148,0.014297,0.000000,13.337445,0.008678
ALL-GPU,512,0.014354,0.014152,0.015486,0.000000,14.335871,0.008464
ALL-GPU,1024,0.011671,0.011310,0.013419,0.000095,11.652923,0.008988
ALL-GPU-Delta,32,0.012608,0.012555,0.012859,0.000000,12.590218,0.008583
ALL-GPU-Delta,48,0.010104,0.010064,0.010351,0.000000,10.085392,0.008893
ALL-GPU-Delta,64,0.008479,0.008431,0.008746,0.000000,8.461142,0.008655
ALL-GPU-Delta,128,0.009726,0.009618,0.009840,0.000000,9.708452,0.008273
ALL-GPU-Delta,238,0.013170,0.012965,0.013585,0.000095,13.150764,0.009060
ALL-GPU-Delta,512,0.012071,0.011906,0.012304,0.000000,12.053442,0.008082
ALL-GPU-Delta,1024,0.011730,0.011148,0.012536,0.000000,11.711645,0.008655
Naive with 2 coords,32,0.093710,0.090126,0.122732,55.702281,35.183907,2.818274
Naive with 2 coords,48,0.091023,0.090211,0.096548,55.659771,35.248923,0.108933
Naive with 2 coords,64,0.096458,0.089995,0.151868,55.509114,35.247469,5.695510
Naive with 2 coords,128,0.090474,0.089750,0.093654,55.156589,35.203958,0.107288
Naive with 2 coords,238,0.091080,0.089873,0.097338,55.494690,35.470009,0.109124
Naive with 2 coords,512,0.091101,0.089980,0.097286,55.406761,35.581613,0.107408
Naive with 2 coords,1024,0.097512,0.090583,0.156621,55.649400,36.144638,5.711961
Transpose with 2 coords,32,0.073521,0.072919,0.077732
Transpose with 2 coords,48,0.074894,0.074488,0.077565
Transpose with 2 coords,64,0.081692,0.081300,0.082678
Transpose with 2 coords,128,0.086092,0.085674,0.086870
Transpose with 2 coords,238,0.077378,0.076799,0.079530
Transpose with 2 coords,512,0.077053,0.076419,0.078444
Transpose with 2 coords,1024,0.076595,0.076083,0.078285
Shmem with 2 coords,32,0.078120,0.077693,0.079004
Shmem with 2 coords,48,0.076352,0.075961,0.077866
Shmem with 2 coords,64,0.076214,0.075815,0.077881
Shmem with 2 coords,128,0.080075,0.079471,0.081123
Shmem with 2 coords,238,0.082554,0.082319,0.083581
Shmem with 2 coords,512,0.083168,0.082939,0.083863
Shmem with 2 coords,1024,0.079897,0.079571,0.080931
ALL-GPU,32,0.009951,0.009850,0.010667,0.000000,9.933472,0.008535
ALL-GPU,48,0.007978,0.007769,0.009713,0.000000,7.960773,0.008559
ALL-GPU,64,0.007750,0.007534,0.009494,0.000286,7.731462,0.008345
ALL-GPU,128,0.010970,0.010340,0.012362,0.000000,10.952950,0.008345
ALL-GPU,238,0.013370,0.013211,0.014125,0.000095,13.352323,0.008535
ALL-GPU,512,0.014142,0.013965,0.015086,0.000000,14.124560,0.008416
ALL-GPU,1024,0.010940,0.010457,0.012822,0.000191,10.922289,0.008273
ALL-GPU-Delta,32,0.012617,0.012573,0.012873,0.000095,12.599206,0.008678
ALL-GPU-Delta,48,0.010111,0.010073,0.010340,0.000191,10.092521,0.009012
ALL-GPU-Delta,64,0.008454,0.008413,0.008692,0.000000,8.435965,0.008416
ALL-GPU-Delta,128,0.009797,0.009712,0.010027,0.000119,9.778571,0.008845
ALL-GPU-Delta,238,0.012872,0.012659,0.013086,0.000191,12.854099,0.008559
ALL-GPU-Delta,512,0.011151,0.010922,0.011547,0.000095,11.133385,0.008368
ALL-GPU-Delta,1024,0.012830,0.012706,0.012995,0.000000,12.811637,0.008488
Naive with 2 coords,32,0.095077,0.089677,0.139969,55.643892,35.200858,4.226494
Naive with 2 coords,48,0.090933,0.090142,0.095903,55.574465,35.246491,0.106525
Naive with 2 coords,64,0.090871,0.089824,0.096710,55.508089,35.246539,0.110054
Naive with 2 coords,128,0.091006,0.089683,0.099692,55.694246,35.195684,0.110197
Naive with 2 coords,238,0.090633,0.089866,0.093415,55.076432,35.444140,0.106287
Naive with 2 coords,512,0.091118,0.090024,0.098066,55.414486,35.586762,0.111508
Naive with 2 coords,1024,0.097432,0.090628,0.155324,55.574751,36.140108,5.711603
Transpose with 2 coords,32,0.073615,0.073142,0.077168
Transpose with 2 coords,48,0.074789,0.074389,0.077483
Transpose with 2 coords,64,0.082483,0.082118,0.083373
Transpose with 2 coords,128,0.083997,0.083840,0.084561
Transpose with 2 coords,238,0.078688,0.078177,0.079887
Transpose with 2 coords,512,0.079872,0.079405,0.080829
Transpose with 2 coords,1024,0.076423,0.075901,0.078479
Shmem with 2 coords,32,0.077764,0.077463,0.078746
Shmem with 2 coords,48,0.076226,0.075955,0.077685
Shmem with 2 coords,64,0.076052,0.075801,0.077636
Shmem with 2 coords,128,0.079527,0.079161,0.081097
Shmem with 2 coords,238,0.082352,0.082008,0.083399
Shmem with 2 coords,512,0.083130,0.082811,0.083808
Shmem with 2 coords,1024,0.080349,0.079679,0.081441
ALL-GPU,32,0.009896,0.009789,0.010628,0.000000,9.877157,0.008893
ALL-GPU,48,0.008003,0.007804,0.009653,0.000000,7.984042,0.009418
ALL-GPU,64,0.007722,0.007511,0.009463,0.000000,7.703853,0.009084
ALL-GPU,128,0.010438,0.010138,0.012423,0.000000,10.418916,0.009274
ALL-GPU,238,0.012920,0.012747,0.013795,0.000000,12.902093,0.008893
ALL-GPU,512,0.014190,0.013867,0.014857,0.000000,14.172244,0.009060
ALL-GPU,1024,0.012201,0.011286,0.013625,0.000095,12.183142,0.008893
ALL-GPU-Delta,32,0.012632,0.012584,0.012881,0.000000,12.613368,0.009084
ALL-GPU-Delta,48,0.010130,0.010093,0.010369,0.000000,10.112548,0.008297
ALL-GPU-Delta,64,0.008493,0.008446,0.008750,0.000000,8.475065,0.008821
ALL-GPU-Delta,128,0.008682,0.008473,0.008819,0.000000,8.664846,0.008035
ALL-GPU-Delta,238,0.012175,0.012030,0.012460,0.000000,12.156153,0.009823
ALL-GPU-Delta,512,0.012778,0.012502,0.012976,0.000000,12.759280,0.008869
ALL-GPU-Delta,1024,0.012488,0.012069,0.013307,0.000000,12.470698,0.008297
Naive with 2 coords,32,0.094240,0.090066,0.128846,55.396748,35.195827,3.641534
Naive with 2 coords,48,0.090677,0.090155,0.093566,55.331373,35.231400,0.108862
Naive with 2 coords,64,0.090879,0.090020,0.095549,55.513620,35.248899,0.110483
Naive with 2 coords,128,0.090176,0.089783,0.091160,54.859781,35.201907,0.108671
Naive with 2 coords,238,0.090423,0.089737,0.092242,54.835081,35.473704,0.108218
Naive with 2 coords,512,0.090723,0.090012,0.093362,55.033255,35.575819,0.108552
Naive with 2 coords,1024,0.091083,0.090519,0.093080,54.826522,36.142325,0.108480
Transpose with 2 coords,32,0.073400,0.072883,0.077234
Transpose with 2 coords,48,0.074811,0.074454,0.077466
Transpose with 2 coords,64,0.082683,0.082404,0.083620
Transpose with 2 coords,128,0.084150,0.083911,0.085161
Transpose with 2 coords,238,0.078460,0.078090,0.079956
Transpose with 2 coords,512,0.077366,0.076722,0.078646
Transpose with 2 coords,1024,0.075744,0.075264,0.077711
Shmem with 2 coords,32,0.077739,0.077399,0.078781
Shmem with 2 coords,48,0.076222,0.075991,0.077655
Shmem with 2 coords,64,0.076084,0.075807,0.077657
Shmem with 2 coords,128,0.079466,0.078972,0.080975
Shmem with 2 coords,238,0.082148,0.081825,0.082861
Shmem with 2 coords,512,0.082939,0.082685,0.083773
Shmem with 2 coords,1024,0.080414,0.079491,0.081763
ALL-GPU,32,0.009894,0.009786,0.010601,0.000000,9.876227,0.008202
ALL-GPU,48,0.008005,0.007805,0.009674,0.000000,7.987309,0.008368
ALL-GPU,64,0.007725,0.007510,0.009465,0.000119,7.706666,0.008655
ALL-GPU,128,0.010475,0.010185,0.012414,0.000000,10.456705,0.008631
ALL-GPU,238,0.012942,0.012778,0.013856,0.000000,12.924099,0.008512
ALL-GPU,512,0.014049,0.013778,0.014945,0.000095,14.030552,0.008845
ALL-GPU,1024,0.012350,0.011678,0.013537,0.000095,12.331676,0.008893
ALL-GPU-Delta,32,0.012618,0.012579,0.012855,0.000000,12.599802,0.008512
ALL-GPU-Delta,48,0.010134,0.010086,0.010387,0.000000,10.115576,0.008941
ALL-GPU-Delta,64,0.008497,0.008447,0.008758,0.000000,8.478761,0.008607
ALL-GPU-Delta,128,0.008707,0.008568,0.008857,0.000000,8.689260,0.008225
ALL-GPU-Delta,238,0.012393,0.012283,0.012687,0.000095,12.374282,0.009012
ALL-GPU-Delta,512,0.012863,0.012639,0.013204,0.000000,12.845445,0.008464
ALL-GPU-Delta,1024,0.013238,0.012440,0.013733,0.000095,13.219285,0.008655
Naive with 2 coords,32,0.095458,0.090100,0.140574,56.193638,35.189366,4.069209
Naive with 2 coords,48,0.091262,0.090191,0.099113,55.894017,35.256100,0.105906
